tweet_id,text,author_id,created_at,lang,retweet_count,reply_count,like_count,quote_count,source,media_key,media_url,media_type,media_view,user_name,user_username,user_verified,user_followers_count,user_following_count,user_location
1455237859494010885,"Day 1 of #30DayMapChallenge, points. Used an older dataset about heating degree days in Greece with about 160k points.

#RStats code: https://t.co/MesE8Oc5NF https://t.co/W2UmBoAx9H",1002212251,2021-11-01 18:18:37+00:00,en,4,0,54,0,Twitter Web App,3_1455237524658470912,https://pbs.twimg.com/media/FDIK0YkWQAAxYFB.jpg,photo, ,Georgios Karamanis,geokaramanis,False,4049,240,"Uppsala, Sweden"
1455237566844768259,"#30DayMapChallenge - points!
This is the map with points of a factories, where was produced my food.
Idea for this map came far time ago, and purpose is to answer a question, ""How globalisation and sanctions/anti sanctions in Russia influences on my fridge?""
#QGIS https://t.co/TGRHmUKTss",1103150306152587264,2021-11-01 18:17:27+00:00,en,1,2,11,0,Twitter Web App,3_1455235029739638795,https://pbs.twimg.com/media/FDIIjKRWEAso5Yf.jpg,photo, ,Александр Зуев,Zuev34W,False,28,136,"Volgograd, Russia"
1455236853205016582,"GB Street Suffixes from around 1900, for #day1 of #30DayMapChallenge. Data is from the GB1900 Project @gbhgis, which extracted text from as the @OrdnanceSurvey Second Edition Second Edition Country Series maps (1888-1914) https://t.co/FeIEiCCqS8",925570614,2021-11-01 18:14:37+00:00,en,4,0,20,0,Twitter Web App,3_1455236409531539462,https://pbs.twimg.com/media/FDIJzeZXoAY83kJ.jpg,photo, ,Heather Chamberlain,HeatherCh100,False,601,929, 
1455236190710403073,Day 1 of #30DayMapChallenge: Points. Forest volume (area x height) in 3x3 km grid points. First time trying out #rayshader https://t.co/p1J9erWiHA,1331146264411598849,2021-11-01 18:11:59+00:00,en,0,0,10,0,Twitter Web App,3_1455235131933872132,https://pbs.twimg.com/media/FDIIpG-WUAQSDkH.jpg,photo, ,Ago Tominga,AgoTominga,False,20,10, 
1455235134115008517,"#30DayMapChallenge Day 1 - Points.
""Mountain"" and its derivatives in Romania's toponymy. The data is official, but incomplete and not very reliable. Until a proper Romanian gazetteer will be created, we're stuck with this 😐. #Romania #maps https://t.co/bX1a1WYn9F",1004679065163444224,2021-11-01 18:07:47+00:00,en,4,1,25,0,Twitter Web App,3_1455234862131163140,https://pbs.twimg.com/media/FDIIZZ4XsAQw5-u.jpg,photo, ,Cezar Buterez,cbuterez,False,114,118,"Bucureşti, România"
1455235049436106760,"#30DayMapChallenge 
Day 1-Point 📌
I decided to illustrate the highest mountains found in each Member of Horn of Africa(🇪🇹🇪🇷🇩🇯🇸🇴)
Djibouti's🇩🇯⛰️-Mousa Ali -2021m
Eritrea's🇪🇷⛰️-Emba soira-3018m
Ethiopia's🇪🇹⛰️-Ras Dashen-4620m
Somalia's🇸🇴⛰️-Mt Shimbiris-2620m https://t.co/q4Dll5T6pz",1354114698837422082,2021-11-01 18:07:27+00:00,en,2,1,5,0,Twitter Web App,3_1455235032528863239,https://pbs.twimg.com/media/FDIIjUqWQAcXDPn.jpg,photo, ,Swaz_725 ,725Hemed,False,310,1470, 
1455234312765427721,"Jour 1 du #30DayMapChallenge 

Cartographie des cartographes (enfin celles et ceux qui ont répondu à mon petit questionnaire😊)

réalisée avec #QGIS https://t.co/TXQGVdceds",1311399091,2021-11-01 18:04:31+00:00,fr,11,5,71,1,Twitter Web App,3_1455234192221028371,https://pbs.twimg.com/media/FDIHyaRWQBM9MAG.jpg,photo, ,Lubin Picard,Lubin_Picard,False,344,198, 
1455233296032575488,"Première contribution au #30DayMapChallenge ! 

Population de coccinelles en Haute-Garonne, pour bien rester dans le thème polka dots 😊🐞

Elle vous plaît ? https://t.co/8LtNAjN79z",4664289983,2021-11-01 18:00:29+00:00,fr,7,2,37,1,Twitter Web App,3_1455233191317590018,https://pbs.twimg.com/media/FDIG4JnX0AI9M_M.jpg,photo, ,𝓛𝓮ï𝓪 𝓪𝓿𝓮𝓬 𝓾𝓷 𝓽𝓻é𝓶𝓪,geografille,False,368,537, 
1455233176440385539,"¿Cuánto cuesta independizarse en Bogotá? Un mapa que muestra la cantidad de apartaestudios en cada localidad de la capital colombiana. 🇨🇴 
https://t.co/8lTzcCIzer 

#30DayMapChallenge #Mapas #points #gis #data #opendata https://t.co/EeUzeVY9DJ",3081831303,2021-11-01 18:00:00+00:00,es,0,0,1,1,TweetDeck,3_1455202636412694534,https://pbs.twimg.com/media/FDHrFnuXMAYFSkF.jpg,photo, ,Properati Data,Properati_Data,False,1223,564, 
1455232516647006209,"Ok let`s start my second year of #30daymapchallenge by @tjukanov. For me, the goal is again to publish a map every day. I'm looking forward to many impressive maps. #rstats https://t.co/fNCASyVG0r",3331095159,2021-11-01 17:57:23+00:00,en,3,0,4,0,Twitter Web App,3_1455232482664661002,https://pbs.twimg.com/media/FDIGO5rWQAo-TtG.jpg,photo, ,Jan-Philipp Kolb,JanPhilippKolb,False,207,569,"Mannheim, Baden-Württemberg"
1455232472027906055,"#30DayMapChallenge - Points
https://t.co/E7WnDzJiAA https://t.co/OaadVPjvAR",252009888,2021-11-01 17:57:12+00:00,en,1,0,12,0,Twitter Web App,3_1455232175796858890,https://pbs.twimg.com/media/FDIF9CgXMAo9Dhm.jpg,photo, ,Agnès Stienne,odilon72,False,937,566,Le Mans
1455231686002741249,#30DayMapChallenge Day 1: point. Here is a simulation of turning lights on from homes in the city of Toronto. https://t.co/AjEZRJU9Ce,911567709166587905,2021-11-01 17:54:05+00:00,en,2,0,3,1,Twitter Web App,16_1455230329745195010,https://pbs.twimg.com/tweet_video_thumb/FDIERlbWQAIU1Zz.jpg,animated_gif, ,Elsie Xie,Y2Xie,False,18,180,"Ontario, Canada"
1455229681859534857,My  first debut on #30DayMapChallenge 😑 https://t.co/E1J7HF5YX9,1354114698837422082,2021-11-01 17:46:07+00:00,en,1,0,0,0,Twitter Web App,16_1455229670727766019,https://pbs.twimg.com/tweet_video_thumb/FDIDrOZWUAMQoTH.jpg,animated_gif, ,Swaz_725 ,725Hemed,False,310,1470, 
1455228356748791812,"Este ultimo mes (octubre) Bolivia a registrado un incremento de 39,4% (13351) de casos #COVID19 con referencia a septiembre (9577).

Day1-points
 #30DayMapChallenge, @geopandas, @pysal_devs https://t.co/5aqF4Uun8z",631221976,2021-11-01 17:40:51+00:00,es,1,0,3,0,Twitter for Mac,3_1455228333948604422,https://pbs.twimg.com/media/FDICdagXEAYV1Ze.jpg,photo, ,Adhemar,AdhemarFabio,False,36,227,Bolivia
1455228337471868929,"All #OilSpills in the US in the last 60 years.

What surprises you about this map?

My map for the 1st of #30DayMapChallenge. 
PSA: Data includes spills where NOAA's Incidents office was involved, thus an underestimate of total spills, as most go unreported. #environmentalhealth https://t.co/i8BWAHcjuR",2210297191,2021-11-01 17:40:47+00:00,en,4,2,17,0,Twitter Web App,3_1455227814819553288,https://pbs.twimg.com/media/FDIB_MmWYAgYjOo.jpg,photo, ,Alexander More,natureofalex,False,1859,1022,Harvard/NYC
1455226328333099012,"My first effort in #30DayMapChallenge was a little pedestrian, but the #sourdough turned out well - nice oven spring and a crunchy crust. Just cooling and crackling now. https://t.co/MqriR7wadr",1074378707438055426,2021-11-01 17:32:48+00:00,en,2,0,7,0,Twitter Web App,3_1455226247634722819,https://pbs.twimg.com/media/FDIAj-YXoAMy-rn.jpg,photo, ,Blandford Bread 💙,BlandfordBread,False,576,1081,"South West, England"
1455226162888728580,"#30DayMapChallenge - 01_Points
Population density represented as points of different sizes.
I feel like Berlin gets too much mapping attention in Germany - so here is Hamburg.
Population density source: Worldpop
Created in QGIS https://t.co/j3cFhLM1zq",1216494690,2021-11-01 17:32:08+00:00,en,3,0,10,0,Twitter Web App,3_1455225982160408578,https://pbs.twimg.com/media/FDIAUhaXEAIgiDy.jpg,photo, ,Sebastian Langer,GeoSebbo,False,192,626, 
1455225071874756613,"Was tempted to reuse some of my work for the #30DayMapChallenge but decided it's only fitting I play with new stuff since I'm new to the challenge.

Day 1's topic is points, so here's a population density map of Brasil in points.

#rayshader adventures, an #rstats tale https://t.co/ZMieghum89",946151815,2021-11-01 17:27:48+00:00,en,12,3,89,0,Twitter Web App,3_1455224966501306385,https://pbs.twimg.com/media/FDH_ZZyXEBEb9KI.jpg,photo, ,flotsam,researchremora,False,2778,970,the ivory bowl
1455224501306802180,"One day one map, day 1 : Points.
Levez les yeux vers le ciel étoilé au dessus de Grenoble ce soir. Look up to the stars and beyond above Grenoble tonight.
#30DayMapChallenge #handmademap #mygrenoble #etoiles #carteduciel https://t.co/hNBwj5pz0c",442982795,2021-11-01 17:25:32+00:00,fr,3,2,50,0,Twitter Web App,3_1455223044818051075,https://pbs.twimg.com/media/FDH9pi9XoAM_LVt.jpg,photo, ,odile,odile_p,False,233,267,France
1455223900464467972,"Not sure if I will be able to complete the 30 days challenge, but here is my Day 1: Points of #30DayMapChallenge 

I will post all the maps in this thread. And please, I am very open to feedback and suggestions. https://t.co/AIOCz3QokD",3289591732,2021-11-01 17:23:09+00:00,en,2,2,18,0,Twitter Web App,3_1455223853987344384,https://pbs.twimg.com/media/FDH-YpWXMAAU8D5.jpg,photo, ,Rabin Ojha,rabin_ojha,False,442,878, 
1455222986613538818,First one in the #30DayMapChallenge. Location of public transport spots in #Bengaluru . Credits to #OpenStreetMap #QGIS https://t.co/AaXQ9WSyiO,438344019,2021-11-01 17:19:31+00:00,en,0,0,3,0,Twitter Web App,3_1455222875493789696,https://pbs.twimg.com/media/FDH9fsLUcAAEjnm.jpg,photo, ,Thiyaku,IamThiyaku,False,61,137,"Vellakoil, Tamil Nadu"
1455221508524158987,"#30DayMapChallenge St Louis Homicides 2020
https://t.co/Pvh9Mm79iR   #rspatial #rstats @erinheff https://t.co/5zB3CJJRoc",3094607959,2021-11-01 17:13:38+00:00,fr,2,0,6,0,Twitter Web App,3_1455220064400166921,https://pbs.twimg.com/media/FDH68ECX0AkiLEb.jpg,photo, ,donojazz,donojazz62220,False,15,225,USA
1455220640458420231,day 1 #points #pointyanimals #30DayMapChallenge https://t.co/9l7UbXbuZO,782161298,2021-11-01 17:10:12+00:00,und,2,0,5,0,Twitter Web App,3_1455220632908705793,https://pbs.twimg.com/media/FDH7dJ5XsAE_hGN.jpg,photo, ,Neil Harris 'UO web',Neil_py_harris,False,280,290,Newcastle-upon-Tyne
1455219524572221440,"#30DayMapChallenge Day 1 Points

Locations of the COPs over the last 26 years

#COP26 #QGIS https://t.co/mRfISqKXXK",223959960,2021-11-01 17:05:45+00:00,en,4,0,16,0,Twitter Web App,3_1455218910748368896,https://pbs.twimg.com/media/FDH546WWYAAUuBq.jpg,photo, ,Kirsten Reilly,_penguin_runner,False,417,1221,"Stirling, Scotland"
1455218989127413771,"For this year's #30DayMapChallenge, I'll be focusing on the (reasonably topical) theme of Glasgow. For day 1 (points), here's a map of all the (licensed) places you can buy alcohol in Glasgow.

Code: https://t.co/Pv0W2AxNFg

#DataVisualization #DataViz #DataScience #RStats https://t.co/Ax2tUag9k3",963902391643967488,2021-11-01 17:03:38+00:00,en,6,2,35,0,Twitter Web App,3_1455218833262891015,https://pbs.twimg.com/media/FDH50ZsX0AcqeKU.jpg,photo, ,Nicola Rennie,nrennie35,False,901,711,United Kingdom
1455218767257034754,"Pois comezamos co reto! Hoxe é o Dia 1, polo que toca un mapa temático con puntos. Aqui vos deixo as estacións depuradoras de Galicia. E como dí o refraneiro, ``Ano de herba, ano de merda´´. 
#30DayMapChallenge https://t.co/bAPxJyoTAb",1455183725801652229,2021-11-01 17:02:45+00:00,pt,0,0,0,0,Twitter Web App,3_1455214339875610631,https://pbs.twimg.com/media/FDH1u2hXIAcm4k6.jpg,photo, ,Sr. Humboldt,Codigo_Xeografo,False,4,0, 
1455218080351768577,"#30DayMapChallenge Dia 1: Punts
Esfera amb les fórmules de coordenades geogràfiques a XYZ, creada amb Python. https://t.co/Bdso5aqyal",3501358169,2021-11-01 17:00:01+00:00,ca,1,0,12,0,Twitter Web App,3_1455211349429166080,https://pbs.twimg.com/media/FDHzAyPXoAAnzBw.jpg,photo, ,Víctor Coris,Victor_Celoni,False,32,127, 
1455217435783561218,"My 1st #30DayMapChallenge

Parangtritis Sand Dunes recent condition.

Map by me and @GeomaritimeSP team. https://t.co/iOiz5C8Tr3",102360778,2021-11-01 16:57:27+00:00,en,2,2,15,0,Twitter Web App,3_1455217315998433288,https://pbs.twimg.com/media/FDH4cFcVgAgB1a8.png,photo, ,Fajrun Wahidil Muharram,fajrunwm,False,638,570,Indonesia
1455216871884656642,"#30DayMapChallenge 2021 Day 1: Points

Here is a map of the 135 Welsh Hewitts (Mountains above 2,000 ft) that I have climbed

The map has been produced by @walkhighlands from the personal hillwalking records that I have logged on their website https://t.co/90fhfIk4vJ",1033206985,2021-11-01 16:55:13+00:00,en,1,0,7,0,Twitter Web App,3_1455216705937018886,https://pbs.twimg.com/media/FDH34kyXEAYt5Tt.jpg,photo, ,Phil Tarr,CasegFraith,False,526,862,United Kingdom
1455216797536358405,"My first contribution to #30DayMapChallenge:
Day 1 - Points 
Water dispensers in Italy
Source: https://t.co/t91jq21vCK https://t.co/jFwPA9JA33",2555652062,2021-11-01 16:54:55+00:00,en,1,0,4,0,Twitter Web App,3_1455216423660359682,https://pbs.twimg.com/media/FDH3oJOXEAIN6RR.jpg,photo, ,Rodolfo Roseto,rodolforoseto,False,147,768,"Bari, Foggia, Troia"
1455216470410022918,"This year I'm going to attempt the #30daymapchallenge - I definitely won't do all 30, but I'll try. 😂

Day 1 is points - I mapped all the cities my favorite band as played in (according to @songkick). I'd also highly recommend trying to catch the next @thelonebellow show. 😀 https://t.co/OCGjjVpggD",15409909,2021-11-01 16:53:37+00:00,en,1,0,10,0,Twitter for Android,3_1455216468501704708,https://pbs.twimg.com/media/FDH3qwRXsAQIElw.jpg,photo, ,Kassie McKeeney,KasNic37,False,60,130,Iowa
1455216378282233865,"Check out my first attempt at ""Superfast #GIS"" for the #30DayMapChallenge

Creating custom POINT symbology in #ArcGISPro

https://t.co/yrzrxc4b3R

Permissionless GIS: Double Your GIS Job Interviews NOW
https://t.co/Jy6AxkoZiF
#Science #Career #Success #Jobseekers #gischat https://t.co/xZQJb4Dd4F",3160198320,2021-11-01 16:53:15+00:00,en,1,0,2,0,Buffer,3_1455216374872162320,https://pbs.twimg.com/media/FDH3lTeWQBAJ0Pk.png,photo, ,Dr Chris #GIS #Success,DrChrisGeoSci,False,1016,632,"Perth, Western Australia"
1455215635881996289,"'Tis the season for the #30DayMapChallenge! 
Day 1 (Points): Cell towers from around the world - 44,562,625 cell towers from the OpenCellID database. Map by @IvanVasilyev8 
#mobiledata #mapmaking #dataviz https://t.co/luIkXs5VYf",34737662,2021-11-01 16:50:18+00:00,en,1,2,16,0,Twitter Web App,7_1455214517013684234,https://pbs.twimg.com/ext_tw_video_thumb/1455214517013684234/pu/img/FkainGOtp-w5CvtD.jpg,video, ,Positium,positium,False,477,335,"Soola 8, Tartu, Estonia"
1455214839111028739,"Day 1 of #30DayMapChallenge :

""All the rivers flow down.""
/ Czech republic https://t.co/Ol7iDisgx4",3494716935,2021-11-01 16:47:08+00:00,en,11,3,54,1,Twitter Web App,3_1455214764007862277,https://pbs.twimg.com/media/FDH2HiiXsAU0yQh.jpg,photo, ,Eliška Vlčková,vlckel,False,271,166,Česká republika
1455214250708832262,"#30DayMapChallenge Day1 - Points
Natural places https://t.co/xiPANEi2HF",737409461560692736,2021-11-01 16:44:48+00:00,en,1,0,2,0,Twitter for iPhone,3_1455214245201813510,https://pbs.twimg.com/media/FDH1pV1XoAYPOPe.jpg,photo, ,تصميم خرائط رقمية,mapdesignpro,False,713,74,Kingdom of Saudi Arabia
1455212815581597698,"One piece of a larger #SlowMapChallenge (+ Community Mapping Lab) project I'm working on that's a patchwork quilt of ancestries in Akron, OH. Double-counting here as #30DayMapChallenge ""points"" #qgis https://t.co/dC1L7N5K3H",2437301569,2021-11-01 16:39:06+00:00,en,5,1,41,0,Twitter Web App,3_1455212515940524040,https://pbs.twimg.com/media/FDH0Er1WYAgeK1n.jpg,photo, ,Jen Mapes,MapesGeog,False,857,524,"Kent, OH"
1455212054437109761,Quick one for day 1 of #30DayMapChallenge combining my two favourite hobbies and using @undertheraedar's great compiled FSA data: who doesn't judge climbing walls on the cleanliness of the coffee machine? https://t.co/jcMXDPU86R,247287182,2021-11-01 16:36:04+00:00,en,2,2,16,0,Twitter Web App,3_1455211007157080064,https://pbs.twimg.com/media/FDHys3LWEAAiFHi.png,photo, ,Sarah Rae,s__rae,False,85,261,"London, England"
1455208527518109705,"••• Cartographie des points d'une page de livre (Gatsby le magnifique, chapitre 1) •••
Comparaison de deux éditions, française et anglaise.
Oui, je sais, j'avais dit que je ne participerais pas au #30DayMapChallenge... Mais, c'était jour férié 🤷‍♀️.
#points #mapsinthewild https://t.co/iZ4kkM8w7R",1026155967480844291,2021-11-01 16:22:04+00:00,fr,8,4,45,2,Twitter for Android,3_1455208525458706443,https://pbs.twimg.com/media/FDHwcaIWEAsIOjc.jpg,photo, ,Anne L.,AlandcoC,False,1390,1011,Versailles 
1455208510312964096,"I'll thread my entries to #30DayMapChallenge 

Here's a map of earthquakes in Polynesia with magnitude &gt; 7.0 since 1900. https://t.co/VJWWbRsZws",974738117805486080,2021-11-01 16:21:59+00:00,en,3,1,31,0,Twitter Web App,3_1455208147870621707,https://pbs.twimg.com/media/FDHwGbgVIAsoPGD.jpg,photo, ,Shivashis Padhi,plant99_,False,151,321,Null Island
1455207715261853703,"Newest Addition to @openaddr Every address in Garland County, Arkansas - Ingested today! #opendata #30DayMapChallenge #Arkansas https://t.co/XF6srDlG0K",4669435267,2021-11-01 16:18:50+00:00,en,3,0,14,1,Twitter Web App,3_1455207370955624460,https://pbs.twimg.com/media/FDHvZNRXEAwRndR.jpg,photo, ,Justin Meyers,MapMakinMeyers,False,1823,4442,"y,x"
1455207412550406146,"#30DayMapChallenge

Day 1 - Points

Settlements in my hometown colored by its elevation. Yogyakartans, can you spot your neighborhood?

Data source : RBI and DEMNAS https://t.co/pC2pIJ6Xe3",255896655,2021-11-01 16:17:38+00:00,en,12,1,15,0,Twitter Web App,3_1455206029688406016,https://pbs.twimg.com/media/FDHuLIqVgAAPYQT.jpg,photo, ,𝑹𝒂𝒉𝒂𝒚𝒖 𝒔𝒂𝒈𝒖𝒏𝒈 𝒅𝒖𝒎𝒂𝒅𝒊,Adnshafry,False,767,1065,In a Better World
1455207257877196802,"#30DayMapChallenge The number of dietary studies in SSA that reported information on the food composition table used to estimate nutrient intakes are low and mainly concentrated in Eastern Africa! credits: data scoping study by @LuciaSegoviaRev , background tiles-@Esri https://t.co/NUDdE6UZ6c",1188470725759422465,2021-11-01 16:17:01+00:00,en,5,0,10,1,Twitter Web App,3_1455207084866392070,https://pbs.twimg.com/media/FDHvIjgX0AY7TcZ.jpg,photo, ,Micronutrient Action Policy Support (MAPS),mnd_support,False,61,708, 
1455206928364232707,"#30DayMapChallenge Day 1. All water distribution points and features in Narok County, Kenya. Original data made available by @j_igarashi  for JICA. https://t.co/HDcREK7fDJ",791564900,2021-11-01 16:15:42+00:00,en,1,0,4,1,Twitter for Android,3_1455206899536834565,https://pbs.twimg.com/media/FDHu9xGXMAUZFX5.jpg,photo, ,Abyssinian Carto,MidoCollins,False,412,386,"Nairobi, Kenya"
1455206919761711108,"L'an dernier le #30DayMapChallenge avait donné lieu à la production de plus de 7500 cartes en un mois (novembre 2020). https://t.co/aLaD4DSf6h
La version de cette année sera-elle encore plus riche ? https://t.co/w85kWwf30Q",715056173268000773,2021-11-01 16:15:40+00:00,fr,2,0,6,0,Twitter Web App,3_1455206556111409155,https://pbs.twimg.com/media/FDHupxvXEAM9Sqc.png,photo, ,Sylvain Genevois,mirbole01,False,2539,293,"Saint-Denis, La Réunion"
1455206871766347782,"It's November! A minimalist map for the #30DayMapChallenge day 1 - The population of Finland with every point representing 50 people spread by municipalities. Data from @Tilastokeskus, processed with FME. #spatialworld https://t.co/zZxL70b6sT",1589272814,2021-11-01 16:15:29+00:00,en,0,0,4,0,Twitter Web App,3_1455206764526374921,https://pbs.twimg.com/media/FDHu16JXEAk3uAA.png,photo, ,Aino Helle,helle_ak,False,8,122, 
1455206591058354178,"Day 1: Points

Map of active Mexican volcanoes. We can see on it the famous “Trans-Mexican Volcanic Belt”.

Data: @CNPC_MX
💻: https://t.co/1rG0tfegwM

#30DayMapChallenge 
#RStats #volcan #mexico https://t.co/0WmxBXEt0J",379176102,2021-11-01 16:14:22+00:00,en,2,1,18,0,Twitter Web App,3_1455203834897260546,https://pbs.twimg.com/media/FDHsLYbWYAIGk41.jpg,photo, ,D.,daniel_isita,False,1903,1301,"Guadalajara, México."
1455206040945967108,This one is kind of silly but a bit of fun #30DayMapChallenge https://t.co/88itCH0lpK,4016856743,2021-11-01 16:12:11+00:00,en,1,0,6,0,Twitter Web App,3_1455205936881184769,https://pbs.twimg.com/media/FDHuFu7XsAEXPA8.jpg,photo, ,Hugh Graham,hughagraham,False,678,467,"Exeter, England"
1455206011640459274,"#30DayMapChallenge #day1: Points
Turn your maps into pointillist painting! #Openlayers #ol_ext #MapArtist 
🖼️Original #painting ""The Jetty at Cassis"" - Paul Signac, 1889
🌍aerial imagery #Geoportail @IGNFrance, 2020 #GeoCommuns
👉https://t.co/SYcs21Mnqh https://t.co/ESN5TWw05O",2247167180,2021-11-01 16:12:04+00:00,en,1,0,2,0,Twitter Web App,3_1455199315580829702,https://pbs.twimg.com/media/FDHoEUqWQAYEO9O.jpg,photo, ,Jean-Marc Viglino,jmviglino,False,263,11,FR-94160 Saint-Mandé
1455205225376018437,"#30DayMapChallenge 
Map 1: Points

There are more than 27637 artificial constructions (shown as dots) across Kaveri river &amp; its tributaries in the form of Dams,Weirs,Barrages,Regulators so that water could be stored/diverted for consumption- Agriculture, Hydro-Electric, drinking https://t.co/t3CKgrZBwf",272936200,2021-11-01 16:08:56+00:00,en,96,16,543,11,Twitter Web App,3_1455204201064132609,https://pbs.twimg.com/media/FDHsgsgVcAEisKw.jpg,photo, ,Raj Bhagat P #Mapper4Life,rajbhagatt,False,32291,1937,"Nagercoil, Tamil Nadu"
1455203371007229962,"Day 1 #30DayMapChallenge. Today's topic is points. These are the schools in the metropolitan area of ​​San Salvador, capital of El Salvador 🇸🇻. The map was prepared with #OpenSource QGIS, public data from MINED, CNR and Carto basemap. Author: Daniel Cornejo (1/2)  But ...🧵👇 https://t.co/IjdWieKNRG",1410690928210235396,2021-11-01 16:01:34+00:00,en,10,1,15,1,Twitter Web App,3_1455159160476258308,https://pbs.twimg.com/media/FDHDi_PX0AQNWoR.jpg,photo, ,SIG UCA,sig_uca,False,71,105,El Salvador
1455203199716143121,"#30DayMapChallenge Day 1: Points

'Populated Places on Earth'

Live: https://t.co/1dYvkbvSV1

#D3js #QGIS #mapshaper #canvas #interaction #globe #earth https://t.co/bibUzOLloS",1082711230459060224,2021-11-01 16:00:53+00:00,en,1,2,7,1,Twitter Web App,16_1455195494091735043,https://pbs.twimg.com/tweet_video_thumb/FDHkl4gWQAMJo3d.jpg,animated_gif, ,MapTheClouds,maptheclouds,False,419,543, 
1455203035471298561,#30DayMapChallenge Day 1 - POINTS. Created using Cuebiq Workbench first party data. #locationdata #geospacial #businessintelligence https://t.co/5fIJmVPvH6,3165392218,2021-11-01 16:00:14+00:00,en,1,2,8,0,Sprout Social,3_1455203030995984393,https://pbs.twimg.com/media/FDHrclqWYAkC_wh.jpg,photo, ,Cuebiq,Cuebiq,True,1840,782,"New York, NY"
1455202996409745413,"#30DayMapChallenge - Day 1 - Points

I decided to continue where I stopped last year and worked on the map showing earthquakes in Chile in the last 21 years.

Created with R. Code: https://t.co/T8DLbAHSMp https://t.co/HbGcdqBtPm",733390000809730049,2021-11-01 16:00:05+00:00,en,1,0,15,0,Twitter Web App,3_1455202447329316875,https://pbs.twimg.com/media/FDHq6nVX0AsAVtG.png,photo, ,Richard Vogg,richard_vogg,False,347,345,Germany
1455201968306196488,"The #30DayMapChallenge begins with ""points"".

I thought it would be a good time to visualize Alberta and Saskatchewan at provincehood: https://t.co/rjuyB6MdkD",851149914725916672,2021-11-01 15:56:00+00:00,en,13,2,77,0,Twitter Web App,3_1455081969960763392,https://pbs.twimg.com/media/FDF9V6KWQAAOYKk.jpg,photo, ,Alex McPhee,ksituan,False,4018,189,Val Marie / Treaty 4
1455200906727673860,"The map shows the nearest bus stop from a building point of Thimphu City, Bhutan. Day 1: Points #30DayMapChallenge https://t.co/9X6uOSxLhQ",790537138764849152,2021-11-01 15:51:47+00:00,en,2,0,7,0,Twitter Web App,3_1455199898207350787,https://pbs.twimg.com/media/FDHomPHVcAMfmWR.jpg,photo, ,Jigme Tenzin,jigme_ranger,False,133,565,Bhutan
1455200704851816466,"#30DayMapChallenge Excited to kick off this years challenge with a familiar subject: fires in #Brazil, but not in the #Amazon but the #Cerrado. Here I am also trying out a darker theme, and showing fire intensity instead of count. https://t.co/1i0aOXxWnE",822048926081712128,2021-11-01 15:50:59+00:00,en,9,1,96,0,Twitter Web App,3_1455200688976322565,https://pbs.twimg.com/media/FDHpUQ9WYAUMdcP.jpg,photo, ,Carl Churchill,Cchurchili,False,2724,1143,CO / Tabeguache Ute Land
1455200587352580096,"Are you taking part in the #30DayMapChallenge using OS data? 

For Day 1: Points we have 'Where the orchards grow'

According to OSMM TopographicArea Layer:

🍏GB has 318km2 of Orchards
🍏The total area of all orchards in #Somerset is 22km2
🍏There are 2845 Orchards in Somerset https://t.co/wv8cCAlaie",22614266,2021-11-01 15:50:31+00:00,en,7,2,26,4,Twitter Web App,3_1455199611015077890,https://pbs.twimg.com/media/FDHoVhPXIAIRmga.jpg,photo, ,Ordnance Survey,OrdnanceSurvey,True,63086,3721,"Southampton, UK"
1455200059801415684,"#30DayMapChallenge | Points

H1B visa applications in the United States. College Station, Texas, really needed to import talent in 2015? Made with #rstats and #rspatial https://t.co/ar7Z5TfmWe",301593228,2021-11-01 15:48:25+00:00,en,5,0,6,0,Twitter Web App,16_1455199522389479426,https://pbs.twimg.com/tweet_video_thumb/FDHoQXFX0AIwmiM.jpg,animated_gif, ,Andrew Renninger,AndrewRenninger,False,188,268, 
1455199213428658179,"Today starts the #30DayMapChallenge created by @tjukanov. It's time to promote your creations and submit one map each day for the whole month. 

We are going to try to participate as a team, but no promises. More info about it: https://t.co/ASwnxBW5tE https://t.co/wPtha4WpgP",22914910,2021-11-01 15:45:03+00:00,en,0,1,1,1,Hootsuite Inc.,3_1455199211377594372,https://pbs.twimg.com/media/FDHn-QeXEAQV-Cp.png,photo, ,Avenza Systems Inc.,Avenza,False,1367,188,"Toronto, ON"
1455199110315720704,"Lugares donde se venden Tortas ahogadas en el área metropolitana de Guadalajara. Places where you can find ""Torta ahogada"", a traditional dish in Guadalajara, Mexico #30DayMapChallenge https://t.co/u8CiTj3uB2",97729765,2021-11-01 15:44:38+00:00,es,117,26,689,40,Twitter Web App,3_1455198916857630720,https://pbs.twimg.com/media/FDHntHTVEAAGUdY.jpg,photo, ,Carlos Ruiz,cruizch,False,510,97,"Zapopan, México"
1455198999548350470,"#30DayMapChallenge Day 1 - Point

Elevation of the globe, sized by the absolute height above/below sea level.

FYI, we have more “deep sea” than “tall mountains” 🌊 🏔 https://t.co/kfxpAldMbJ",985921631439568896,2021-11-01 15:44:12+00:00,en,6,1,51,0,Twitter for iPhone,3_1455198992514498563,https://pbs.twimg.com/media/FDHnxhJVQAMBbE6.jpg,photo, ,Kenneth Wong,Kenneth_KHW,False,309,259,Hong Kong
